den;mes;hod;tep;rv;nap;td;avl;glb;dif;insol;rychvetru;smervetru;tlakvzduchu;
16;4;15;15.1;54.7;9.4;6.1;0.00707;234.5;223;11.5;6.9;140;989.2;
16;4;16;15.8;49.2;8.8;5.2;0.0066;252.6;212;40.6;5.9;140;988.6;
16;4;17;15;60;10.2;7.3;0.00767;100.6;100;0.6;5.9;150;988.1;
16;4;18;14;61.3;9.8;6.7;0.00739;51.3;51;0.3;4.9;140;987.4;
16;4;19;11;85.5;11.2;8.6;0.00854;9.1;9;0.1;5.9;180;988.1;
16;4;20;9.4;95.8;11.3;8.7;0.00867;0;0;0;3.9;110;988.2;
16;4;21;9.6;92.4;11;8.4;0.00843;0;0;0;3.9;050;987.4;
16;4;22;10.1;89.5;11.1;8.4;0.00849;0;0;0;3.9;060;986.7;
16;4;23;9.7;91.7;11;8.4;0.00843;0;0;0;3.9;070;986;
17;4;0;9.4;91.5;10.8;8.1;0.00828;0;0;0;5.9;070;985.3;
17;4;1;8.8;90.3;10.2;7.3;0.00784;0;0;0;5.9;070;984.7;
17;4;2;8.7;92.9;10.4;7.6;0.008;0;0;0;4.9;070;984.1;
17;4;3;7.9;94.4;10.1;7;0.00779;0;0;0;3.9;090;983.8;
17;4;4;8.2;93.6;10.2;7.2;0.00786;0;0;0;3.9;070;983.5;
17;4;5;8;94.4;10.1;7.1;0.00778;0;0;0;3.9;070;983.2;
17;4;6;8.8;93.8;10.6;7.8;0.00815;5;5;0;3.9;080;983.1;
17;4;7;10.2;91.9;11.4;8.9;0.00872;62.4;62;0.4;3.9;120;982.9;
17;4;8;10.5;90.6;11.5;9;0.00878;67.4;67;0.4;3.9;130;982.8;
17;4;9;10.7;86.8;11.2;8.6;0.00855;103.7;103;0.7;3.9;140;982.7;
17;4;10;10.8;87.6;11.3;8.8;0.00862;135.9;135;0.9;4.9;130;982.5;
17;4;11;10.8;87.6;11.3;8.8;0.00862;160;159;1;5.9;140;982;
17;4;12;10.6;87.5;11.2;8.6;0.00855;173.1;172;1.1;5.9;130;981.6;
17;4;13;10.4;90.5;11.4;8.9;0.00871;173.1;172;1.1;3.9;120;981.2;
17;4;14;10.5;89;11.3;8.7;0.00863;160;159;1;4.9;120;980.7;
17;4;15;10.6;89.1;11.4;8.9;0.00871;135.9;135;0.9;3.9;110;980.4;
17;4;16;10.6;88.3;11.3;8.7;0.00863;103.7;103;0.7;3.9;110;980.4;
17;4;17;10.2;90.3;11.2;8.7;0.00856;67.4;67;0.4;3.9;120;980.5;
17;4;18;9.7;92.5;11.1;8.5;0.0085;32.2;32;0.2;3.9;120;980;
17;4;19;9.8;91.7;11.1;8.5;0.0085;5;5;0;1.9;130;979.7;
17;4;20;9.6;92.4;11;8.4;0.00843;0;0;0;1.9;100;979.8;
17;4;21;9.5;91.6;10.9;8.2;0.00836;0;0;0;1.9;150;979.6;
17;4;22;9.5;91.6;10.9;8.2;0.00836;0;0;0;1.9;150;979.1;
17;4;23;9.2;94;10.9;8.3;0.00836;0;0;0;1.9;150;978.7;
18;4;0;9.2;94;10.9;8.3;0.00836;0;0;0;0;000;978.3;
18;4;1;9.2;92.2;10.7;8;0.00821;0;0;0;0.9;150;977.6;
18;4;2;8.9;93.9;10.7;7.9;0.00822;0;0;0;1.9;090;977.1;
18;4;3;8.9;93.9;10.7;7.9;0.00822;0;0;0;1.9;130;976.6;
18;4;4;8.8;94.7;10.7;8;0.00822;0;0;0;2.9;120;976.2;
18;4;5;8.9;95.6;10.9;8.2;0.00837;0;0;0;0.9;130;975.9;
18;4;6;9;94.8;10.9;8.2;0.00837;7;7;0;1.9;110;975.6;
18;4;7;9.4;94.1;11.1;8.5;0.00851;41.3;41;0.3;3.9;150;975.6;
18;4;8;9.7;93.3;11.2;8.6;0.00858;82.5;82;0.5;2.9;150;975.6;
18;4;9;10.3;92;11.5;9;0.00879;123.8;123;0.8;2.9;160;975.3;
18;4;10;11;88.5;11.6;9.2;0.00885;160;159;1;2.9;160;975.2;
18;4;11;12;83.6;11.7;9.3;0.00889;187.2;186;1.2;2.9;140;974.8;
18;4;12;12.8;81.1;12;9.6;0.00909;201.3;200;1.3;2.9;160;974.4;
18;4;13;13.2;80.3;12.2;9.9;0.00923;248.6;241;7.6;4.9;140;973.8;
18;4;14;14.4;76.2;12.5;10.3;0.00942;274.7;255;19.7;4.9;130;973.4;
18;4;15;15.1;67.4;11.6;9.1;0.00872;272.7;241;31.7;4.9;140;972.7;
18;4;16;15;68.2;11.6;9.2;0.00872;153;151;2;3.9;130;972.1;
18;4;17;15.1;68;11.7;9.3;0.00879;179.1;150;29.1;4.9;140;971.6;
18;4;18;13.8;74.1;11.7;9.3;0.00883;70.4;70;0.4;4.9;140;971.4;
18;4;19;11.8;84.8;11.7;9.3;0.0089;8.1;8;0.1;3.9;130;971.7;
18;4;20;10.8;91.5;11.8;9.4;0.009;0;0;0;2.9;110;971.9;
18;4;21;11.6;90.5;12.4;10.1;0.00944;0;0;0;3.9;120;971.8;
18;4;22;11.8;91.3;12.6;10.4;0.00958;0;0;0;3.9;110;971.6;
18;4;23;11.5;91.9;12.5;10.2;0.00952;0;0;0;3.9;120;971.5;
19;4;0;11.2;91.7;12.2;9.9;0.0093;0;0;0;4.9;130;971.1;
19;4;1;11.4;91.1;12.3;10;0.00937;0;0;0;3.9;130;971;
19;4;2;11.3;91;12.2;9.9;0.00929;0;0;0;4.9;130;970.5;
19;4;3;11.5;89.7;12.2;9.8;0.00929;0;0;0;5.9;130;970.4;
19;4;4;11.2;89.5;11.9;9.5;0.00907;0;0;0;5.9;120;970.2;
19;4;5;10.8;88.4;11.4;8.9;0.0087;0;0;0;5.9;130;970.5;
19;4;6;10.5;85.8;10.9;8.2;0.00833;7;7;0;6.9;130;970.5;
19;4;7;10.5;85.8;10.9;8.2;0.00833;36.2;36;0.2;4.9;140;971.2;
19;4;8;10.3;84.8;10.6;7.8;0.0081;73.5;73;0.5;7.9;140;971.5;
19;4;9;10.2;86.3;10.7;8;0.00818;111.7;111;0.7;7.9;150;971.9;
19;4;10;10.6;85.2;10.9;8.2;0.00832;145.9;145;0.9;5.9;150;972.3;
19;4;11;11.9;78.4;10.9;8.3;0.00829;171.1;170;1.1;6.9;150;972.1;
19;4;12;12.5;77.2;11.2;8.6;0.0085;184.2;183;1.2;7.9;150;972.1;
19;4;13;14.2;71;11.5;9;0.00867;270.7;242;28.7;7.9;140;971.8;
19;4;14;14.7;67.7;11.3;8.8;0.00851;371.4;255;116.4;7.9;140;971.6;
19;4;15;15;68.2;11.6;9.2;0.00872;180.1;173;7.1;9.9;130;971.6;
19;4;16;14.9;66.3;11.2;8.7;0.00842;217.4;173;44.4;7.9;130;971.4;
19;4;17;14.3;69.9;11.4;8.9;0.00859;91.6;90;1.6;7.9;130;971.9;
19;4;18;13.8;69.6;11;8.4;0.00831;37.2;37;0.2;6.9;130;972.4;
19;4;19;13.1;74.2;11.2;8.6;0.00848;7;7;0;4.9;130;973.1;
19;4;20;13;74.7;11.2;8.6;0.00848;0;0;0;5.9;130;974.2;
19;4;21;11.6;83.2;11.4;8.8;0.00867;0;0;0;5.9;180;974.9;
19;4;22;10.2;94.4;11.7;9.3;0.00895;0;0;0;0.9;180;975.4;
19;4;23;9.9;96.7;11.8;9.4;0.00903;0;0;0;0.9;150;975.8;
20;4;0;9.8;97.5;11.8;9.4;0.00904;0;0;0;0.9;180;976;
20;4;1;9.1;97.4;11.3;8.7;0.00867;0;0;0;0;000;976;
20;4;2;9;98.3;11.3;8.7;0.00868;0;0;0;1.9;170;976.5;
20;4;3;8.7;99.1;11.1;8.5;0.00853;0;0;0;0.9;210;976.9;
20;4;4;8.5;98.2;10.9;8.2;0.00839;0;0;0;0.9;210;977.2;
20;4;5;8.6;98.2;11;8.3;0.00846;0;0;0;0;000;977.6;
20;4;6;8.8;98.2;11.1;8.5;0.00853;13.1;13;0.1;0.9;190;978.2;
20;4;7;9;97.4;11.2;8.6;0.0086;56.4;56;0.4;0;000;978.5;
20;4;8;10;96.7;11.9;9.5;0.00911;105.7;105;0.7;0.9;120;979.4;
20;4;9;10.9;93.8;12.2;9.9;0.00931;153;152;1;0.9;170;980.2;
20;4;10;12;88.6;12.4;10.2;0.00942;194.2;193;1.2;0.9;170;980.7;
20;4;11;13.2;78.9;12;9.6;0.00908;382.4;303;79.4;0.9;180;981.1;
20;4;12;13.8;78.5;12.4;10.1;0.00936;746.7;210;536.7;2.9;280;981.5;
20;4;13;14.9;71;12;9.7;0.00903;803.1;155;648.1;1.9;240;981.9;
20;4;14;14.8;70.2;11.8;9.4;0.00888;645.1;241;404.1;3.9;260;982;
20;4;15;15.2;67.1;11.6;9.2;0.00872;558.6;214;344.6;3.9;270;982.2;
20;4;16;16.2;60.3;11.1;8.5;0.00831;440.8;176;264.8;3.9;240;982.5;
20;4;17;15.6;63.8;11.3;8.8;0.00848;352.2;91;261.2;3.9;230;983;
20;4;18;14.5;72.7;12;9.7;0.00904;135.9;90;45.9;3.9;240;983.6;
20;4;19;13.2;76.3;11.6;9.1;0.00878;13.1;13;0.1;1.9;230;984.7;
20;4;20;12.6;82.9;12.1;9.8;0.00918;0;0;0;1.9;230;985.6;
20;4;21;12.9;86.6;12.9;10.7;0.00977;0;0;0;1.9;040;986.3;
20;4;22;12.6;84.9;12.4;10.1;0.0094;0;0;0;0.9;010;986.6;
20;4;23;11.6;87.6;12;9.6;0.00913;0;0;0;1.9;310;987.3;
21;4;0;11.1;88.6;11.7;9.3;0.00892;0;0;0;1.9;310;987.8;
21;4;1;10.4;90.5;11.4;8.9;0.00871;0;0;0;2.9;310;988.2;
21;4;2;9.6;91.6;10.9;8.3;0.00835;0;0;0;2.9;310;988.5;
21;4;3;9;92.2;10.6;7.8;0.00814;0;0;0;1.9;290;988.8;
21;4;4;8.4;92.7;10.2;7.3;0.00785;0;0;0;2.9;290;989.2;
21;4;5;7.8;94.3;10;6.9;0.00771;0;0;0;2.9;300;989.4;
21;4;6;7.8;94.3;10;6.9;0.00771;16.1;16;0.1;2.9;310;989.7;
21;4;7;9.1;91.4;10.6;7.7;0.00814;215.4;62;153.4;2.9;310;990.3;
21;4;8;11.6;82.5;11.3;8.7;0.0086;393.5;90;303.5;0.9;250;990.7;
21;4;9;13.8;75.9;12;9.6;0.00906;563.6;113;450.6;0.9;300;991;
21;4;10;15;69.4;11.8;9.5;0.00887;709.5;131;578.5;0.9;210;990.8;
21;4;11;15.9;64.6;11.7;9.3;0.00877;814.2;144;670.2;0.9;110;990.7;
21;4;12;17.4;58.3;11.6;9.2;0.00865;869.5;150;719.5;0.9;200;990.4;
21;4;13;17.9;55.6;11.4;9;0.00849;870.5;150;720.5;1.9;080;990;
21;4;14;19.1;48.4;10.7;8.1;0.00793;815.2;144;671.2;1.9;240;989.7;
21;4;15;17.8;55.4;11.3;8.8;0.00842;362.3;285;77.3;0.9;230;989.4;
21;4;16;19.4;47.6;10.7;8.1;0.00792;486.1;183;303.1;1.9;270;989.1;
21;4;17;19;46.4;10.2;7.3;0.00756;367.3;116;251.3;0.9;310;989.1;
21;4;18;17.6;55.7;11.2;8.7;0.00835;110.7;94;16.7;0.9;240;989.1;
21;4;19;16.8;56.5;10.8;8.2;0.00807;17.1;17;0.1;0;000;989.5;
21;4;20;16;61;11.1;8.5;0.00832;0;0;0;1.9;100;990;
21;4;21;14.7;67.7;11.3;8.8;0.00851;0;0;0;2.9;030;990;
21;4;22;12.7;76.9;11.3;8.8;0.00857;0;0;0;2.9;030;989.8;
21;4;23;9.9;87.7;10.7;7.9;0.00819;0;0;0;1.9;080;989.9;
22;4;0;10.5;87.4;11.1;8.5;0.00848;0;0;0;1.9;320;989.9;
22;4;1;10.2;87.9;10.9;8.3;0.00834;0;0;0;1.9;350;989.8;
22;4;2;9.1;91.4;10.6;7.7;0.00814;0;0;0;0.9;050;989.6;
22;4;3;8.5;91.9;10.2;7.2;0.00785;0;0;0;1.9;310;989.6;
22;4;4;8.1;92.6;10;6.9;0.0077;0;0;0;0.9;350;989.4;
22;4;5;7.3;95.1;9.7;6.5;0.00749;0;0;0;0.9;330;989.2;
22;4;6;8;93.5;10;7;0.00771;17.1;17;0.1;0.9;300;989.2;
22;4;7;9.7;90.8;10.9;8.2;0.00835;191.2;62;129.2;0.9;330;989.3;
22;4;8;12.8;82.4;12.2;9.9;0.00924;353.2;90;263.2;0;000;989.2;
22;4;9;15.4;72;12.6;10.4;0.00946;512.3;113;399.3;0;000;988.9;
22;4;10;17.6;65.2;13.1;11;0.00976;648.1;131;517.1;0.9;230;988.7;
22;4;11;18.7;54.2;11.7;9.3;0.00869;747.8;144;603.8;1.9;140;988.4;
22;4;12;19.8;49.4;11.4;9;0.00843;801.1;151;650.1;1.9;170;988.1;
22;4;13;20;46.6;10.9;8.3;0.00806;801.1;151;650.1;1.9;230;987.7;
22;4;14;21;46.6;11.6;9.3;0.00854;748.8;144;604.8;1.9;190;987.3;
22;4;15;20.2;45.1;10.7;8;0.0079;285.8;249;36.8;1.9;250;987;
22;4;16;20.9;45.7;11.3;8.9;0.00833;441.8;174;267.8;1.9;230;986.8;
22;4;17;19.4;54.2;12.2;10;0.00904;106.7;106;0.7;1.9;220;986.6;
22;4;18;20;44;10.3;7.5;0.00761;98.6;86;12.6;0.9;200;986.6;
22;4;19;19.4;36;8.1;4.1;0.006;15.1;15;0.1;2.9;350;986.9;
22;4;20;17.8;40.7;8.3;4.4;0.00618;0;0;0;2.9;010;987.2;
22;4;21;15.9;49.7;9;5.5;0.00675;0;0;0;1.9;010;987.4;
22;4;22;13.3;63.4;9.7;6.5;0.00734;0;0;0;0;000;987.7;
22;4;23;12.8;66.2;9.8;6.7;0.00743;0;0;0;0.9;040;987.9;
23;4;0;11.8;72.5;10;7;0.0076;0;0;0;1.9;010;988.1;
23;4;1;10.5;78.7;10;6.9;0.00764;0;0;0;1.9;310;988;
23;4;2;9.9;82;10;7;0.00766;0;0;0;0.9;350;987.7;
23;4;3;9.4;83.1;9.8;6.7;0.00752;0;0;0;0.9;350;987.7;
23;4;4;8.5;86.5;9.6;6.4;0.00739;0;0;0;0.9;340;987.7;
23;4;5;8.6;84.8;9.5;6.2;0.00731;0;0;0;0.9;100;987.7;
23;4;6;8.3;87.2;9.5;6.3;0.00731;19.1;19;0.1;0.9;360;987.9;
23;4;7;10.8;84.5;10.9;8.3;0.00832;161;98;63;0.9;080;988;
23;4;8;13.9;74.2;11.8;9.4;0.00891;324.1;138;186.1;1.9;060;988.1;
23;4;9;16.6;67.7;12.8;10.6;0.00957;473;176;297;0.9;100;988.2;
23;4;10;18.5;52.1;11.1;8.6;0.00825;601.8;207;394.8;3.9;090;988.2;
23;4;11;19.7;50.2;11.5;9.1;0.00851;696.4;229;467.4;3.9;090;988.1;
23;4;12;20.1;54.5;12.8;10.7;0.00946;746.7;240;506.7;2.9;100;987.8;
23;4;13;20.5;54.8;13.2;11.2;0.00974;746.7;240;506.7;2.9;100;987.5;
23;4;14;21.1;48;12;9.8;0.00884;648.1;265;383.1;1.9;120;987.3;
23;4;15;20;57.7;13.5;11.5;0.00998;307;265;42;3.9;080;987.1;
23;4;16;20.2;52.7;12.5;10.3;0.00923;208.3;195;13.3;2.9;070;986.8;
23;4;17;19.4;54.7;12.3;10.1;0.00911;234.5;170;64.5;3.9;080;986.6;
23;4;18;17.8;58.3;11.9;9.6;0.00886;52.3;52;0.3;3.9;070;986.6;
23;4;19;16.1;61.2;11.2;8.7;0.00839;13.1;13;0.1;3.9;070;987.3;
23;4;20;15.2;59;10.2;7.3;0.00766;0;0;0;2.9;070;987.7;
23;4;21;15.2;55.5;9.6;6.4;0.00721;0;0;0;0.9;050;988;
23;4;22;14.6;54.8;9.1;5.7;0.00685;0;0;0;1.9;360;987.9;
23;4;23;13.9;58.5;9.3;5.9;0.00702;0;0;0;0;000;987.9;
24;4;0;14.2;59.9;9.7;6.6;0.00731;0;0;0;2.9;330;987.9;
24;4;1;11.9;85.6;11.9;9.5;0.00905;0;0;0;4.9;350;987.9;
24;4;2;11.9;90.6;12.6;10.4;0.00958;0;0;0;3.9;320;987.7;
24;4;3;12;88.6;12.4;10.2;0.00942;0;0;0;5.9;330;987.6;
24;4;4;10.9;92.3;12;9.7;0.00915;0;0;0;5.9;330;987.9;
24;4;5;9.9;91.8;11.2;8.6;0.00857;0;0;0;2.9;330;988.4;
24;4;6;9.6;93.3;11.1;8.5;0.00851;17.1;17;0.1;2.9;320;988.8;
24;4;7;10;91.9;11.3;8.7;0.00865;63.4;63;0.4;4.9;340;989;
24;4;8;10.1;85.5;10.6;7.8;0.00811;113.7;113;0.7;4.9;340;989.2;
24;4;9;10.1;82.3;10.2;7.2;0.0078;163;162;1;4.9;340;989.6;
24;4;10;10.7;73.6;9.5;6.2;0.00725;204.3;203;1.3;3.9;340;990.1;
24;4;11;10.8;73.6;9.5;6.3;0.00725;235.5;234;1.5;5.9;310;990.3;
24;4;12;11.7;67.2;9.2;5.8;0.007;251.6;250;1.6;6.9;320;990.3;
24;4;13;11.9;64.7;9;5.5;0.00684;779;216;563;8.9;340;990.6;
24;4;14;12.2;62;8.8;5.2;0.00668;564.6;306;258.6;6.9;330;990.5;
24;4;15;12.6;61.6;9;5.4;0.00682;539.4;250;289.4;6.9;360;990.6;
24;4;16;12.7;61.2;9;5.4;0.00682;429.7;206;223.7;8.9;340;990.8;
24;4;17;10.5;66.9;8.5;4.6;0.00649;140.9;134;6.9;7.9;340;991.5;
24;4;18;9.4;76.3;9;5.4;0.0069;93.6;86;7.6;5.9;340;991.8;
24;4;19;9.4;78;9.2;5.7;0.00706;18.1;18;0.1;5.9;340;992.2;
24;4;20;9.2;79.3;9.2;5.8;0.00706;0;0;0;3.9;330;992.7;
24;4;21;8.7;81.3;9.1;5.7;0.007;0;0;0;2.9;320;992.9;
24;4;22;8.8;81.4;9.2;5.8;0.00707;0;0;0;3.9;320;993;
24;4;23;8.5;82.9;9.2;5.7;0.00708;0;0;0;3.9;320;993;
25;4;0;7.6;88.5;9.2;5.8;0.0071;0;0;0;3.9;330;992.9;
25;4;1;6.9;90.9;9;5.5;0.00696;0;0;0;3.9;330;992.8;
25;4;2;6.5;89.7;8.7;4.9;0.00674;0;0;0;3.9;330;992.9;
25;4;3;6.5;88.7;8.6;4.7;0.00666;0;0;0;3.9;340;992.8;
25;4;4;6.6;90.7;8.8;5.2;0.00682;0;0;0;2.9;310;992.9;
25;4;5;6.8;87.9;8.7;4.9;0.00673;0;0;0;2.9;310;992.8;
25;4;6;7.1;86.1;8.7;4.9;0.00673;16.1;16;0.1;3.9;350;993.2;
25;4;7;7.9;79.4;8.5;4.5;0.00655;59.4;59;0.4;3.9;340;993.4;
25;4;8;8.2;75.2;8.2;4.1;0.00632;106.7;106;0.7;6.9;350;993.5;
25;4;9;8.1;77.8;8.4;4.4;0.00647;154;153;1;6.9;350;994;
25;4;10;8.3;77.1;8.4;4.5;0.00647;194.2;193;1.2;4.9;350;994.5;
25;4;11;8.5;75.7;8.4;4.4;0.00646;223.4;222;1.4;6.9;340;994.9;
25;4;12;8.5;73.9;8.2;4.1;0.00631;239.5;238;1.5;5.9;350;995.1;
25;4;13;9.8;70.2;8.5;4.6;0.00651;294.9;276;18.9;5.9;350;995.2;
25;4;14;10.1;67.7;8.4;4.4;0.00643;641.1;241;400.1;7.9;340;995.3;
25;4;15;9.8;69.4;8.4;4.5;0.00643;375.4;271;104.4;5.9;330;995.3;
25;4;16;9.9;68.9;8.4;4.5;0.00643;297.9;218;79.9;5.9;350;995.2;
25;4;17;9.8;69.4;8.4;4.5;0.00643;132.8;127;5.8;6.9;340;995.5;
25;4;18;9.5;72.3;8.6;4.8;0.00659;59.4;59;0.4;5.9;340;995.7;
25;4;19;9;75.7;8.7;4.9;0.00668;17.1;17;0.1;4.9;350;996.2;
25;4;20;8.6;82.1;9.2;5.7;0.00708;0;0;0;3.9;340;996.7;
25;4;21;8.2;89;9.7;6.5;0.00747;0;0;0;3.9;340;996.8;
25;4;22;8.3;89.9;9.8;6.7;0.00754;0;0;0;3.9;330;996.9;
25;4;23;8.3;89;9.7;6.6;0.00747;0;0;0;4.9;340;996.9;
26;4;0;8;88.8;9.5;6.2;0.00732;0;0;0;4.9;340;996.8;
26;4;1;7.4;90.3;9.3;5.9;0.00718;0;0;0;3.9;350;996.6;
26;4;2;5.8;92.4;8.5;4.6;0.0066;0;0;0;1.9;310;996.3;
26;4;3;6.3;92.6;8.8;5.2;0.00682;0;0;0;1.9;320;996.2;
26;4;4;5.8;92.4;8.5;4.6;0.0066;0;0;0;0.9;350;996;
26;4;5;5;93.1;8.1;3.9;0.00631;0;0;0;1.9;350;996.1;
26;4;6;5.5;94.4;8.5;4.6;0.00661;17.1;17;0.1;1.9;080;996.1;
26;4;7;5.3;97.8;8.7;4.9;0.00677;59.4;59;0.4;1.9;080;996.5;
26;4;8;8;98.1;10.5;7.7;0.00809;255.6;164;91.6;0.9;340;996.6;
26;4;9;10.7;82.9;10.7;7.9;0.00817;473;173;300;1.9;070;996.3;
26;4;10;12.4;75.7;10.9;8.2;0.00827;642.1;166;476.1;0.9;080;996;
26;4;11;13.1;67.5;10.2;7.2;0.00772;584.7;292;292.7;2.9;080;995.5;
26;4;12;14.6;59.6;9.9;6.9;0.00745;680.3;280;400.3;3.9;100;994.9;
26;4;13;14.1;54.7;8.8;5.2;0.00664;569.6;329;240.6;4.9;100;994.4;
26;4;14;14.7;47.9;8;3.8;0.00602;222.4;221;1.4;2.9;070;993.9;
26;4;15;14.6;44;7.3;2.5;0.0055;193.2;192;1.2;3.9;020;993.6;
26;4;16;14.4;45.7;7.5;2.9;0.00565;153;152;1;3.9;010;993.4;
26;4;17;14;51.3;8.2;4.1;0.00619;106.7;106;0.7;2.9;010;993.4;
26;4;18;13.7;46.5;7.3;2.5;0.00551;59.4;59;0.4;2.9;030;993.1;
26;4;19;12.7;54.4;8;3.8;0.00606;17.1;17;0.1;2.9;060;993.3;
26;4;20;12.1;58.2;8.2;4.2;0.00623;0;0;0;4.9;040;993.5;
26;4;21;11.5;64;8.7;4.9;0.00662;0;0;0;2.9;050;993.4;
26;4;22;10.7;65.1;8.4;4.4;0.00641;0;0;0;3.9;050;993;
26;4;23;10.2;64.5;8;3.8;0.00612;0;0;0;2.9;040;992.9;
27;4;0;9.6;66.4;7.9;3.6;0.00605;0;0;0;2.9;030;992.4;
27;4;1;9.4;68.6;8.1;3.9;0.00621;0;0;0;0.9;350;992;
27;4;2;9.4;68.6;8.1;3.9;0.00621;0;0;0;1.9;010;991.6;
27;4;3;8.6;78.6;8.8;5.1;0.00677;0;0;0;0.9;170;991.4;
27;4;4;8.5;72.1;8;3.8;0.00615;0;0;0;3.9;060;990.9;
27;4;5;8.3;72.5;7.9;3.6;0.00608;0;0;0;1.9;080;990.9;
27;4;6;8;82.2;8.8;5.1;0.00678;28.2;28;0.2;2.9;090;991;
27;4;7;8.9;76.3;8.7;4.9;0.00668;102.7;99;3.7;2.9;100;991.1;
27;4;8;9.9;62.3;7.6;3;0.00582;240.5;200;40.5;3.9;120;991.4;
27;4;9;10.5;57.5;7.3;2.5;0.00558;196.2;195;1.2;3.9;120;991.4;
27;4;10;11.3;59;7.9;3.6;0.00602;354.3;311;43.3;3.9;120;991.4;
27;4;11;12;54.3;7.6;3.1;0.00578;274.7;273;1.7;3.9;120;991.1;
27;4;12;13;54;8.1;3.9;0.00613;360.3;338;22.3;3.9;100;990.6;
27;4;13;13.3;54.2;8.3;4.3;0.00628;428.7;374;54.7;2.9;110;990.1;
27;4;14;13.4;53.2;8.2;4.1;0.0062;274.7;273;1.7;2.9;130;989.6;
27;4;15;14.1;49.1;7.9;3.6;0.00596;468;342;126;2.9;080;989.2;
27;4;16;14.2;46.9;7.6;3.1;0.00573;425.7;283;142.7;1.9;070;988.9;
27;4;17;14.2;52.5;8.5;4.7;0.00641;241.5;201;40.5;2.9;080;988.5;
27;4;18;13.2;61.2;9.3;5.9;0.00704;240.5;118;122.5;3.9;060;988.3;
27;4;19;12.6;60.3;8.8;5.1;0.00667;35.2;35;0.2;2.9;050;988.4;
27;4;20;11.6;63.5;8.7;4.9;0.00662;0;0;0;2.9;060;988.7;
27;4;21;11.2;66.2;8.8;5.1;0.00671;0;0;0;2.9;060;988.6;
27;4;22;10;73.2;9;5.4;0.00689;0;0;0;2.9;070;988.4;
27;4;23;11;69.5;9.1;5.6;0.00694;0;0;0;3.9;070;988.1;
28;4;0;9.8;76.9;9.3;5.9;0.00712;0;0;0;3.9;080;987.9;
28;4;1;9.3;76.9;9;5.4;0.0069;0;0;0;3.9;060;987.5;
28;4;2;9.6;76.5;9.1;5.7;0.00697;0;0;0;3.9;070;987.3;
28;4;3;9.4;76.3;9;5.4;0.0069;0;0;0;4.9;070;987.1;
28;4;4;9.3;76.1;8.9;5.3;0.00683;0;0;0;4.9;070;986.8;
28;4;5;8.6;77.7;8.7;4.9;0.00669;0;0;0;4.9;080;986.8;
28;4;6;9.2;77.6;9;5.5;0.00691;44.3;40;4.3;3.9;080;987.1;
28;4;7;11.1;69.7;9.2;5.8;0.00701;215.4;73;142.4;5.9;070;987.2;
28;4;8;12.6;67.8;9.9;6.8;0.00751;379.4;104;275.4;5.9;080;987.2;
28;4;9;14.7;62.3;10.4;7.6;0.00783;538.4;129;409.4;3.9;080;987.1;
28;4;10;16.7;53.7;10.2;7.3;0.00763;675.3;150;525.3;2.9;140;986.9;
28;4;11;17.9;42.9;8.8;5.2;0.00655;774.9;164;610.9;3.9;150;986.4;
28;4;12;18.1;39.4;8.2;4.2;0.0061;827.3;172;655.3;4.9;150;986.3;
28;4;13;19.2;41;9.1;5.7;0.00674;827.3;172;655.3;3.9;160;985.8;
28;4;14;18.8;42.9;9.3;6;0.0069;720.6;216;504.6;3.9;180;985.2;
28;4;15;19.1;46.2;10.2;7.4;0.00756;629;194;435;1.9;180;984.9;
28;4;16;20.3;40.8;9.7;6.7;0.00716;540.4;130;410.4;2.9;140;984.4;
28;4;17;19.7;40.2;9.2;5.9;0.00681;381.4;104;277.4;1.9;140;984;
28;4;18;19.3;42;9.4;6.2;0.00696;217.4;74;143.4;1.9;160;983.8;
28;4;19;17.1;53.3;10.4;7.6;0.00776;26.2;26;0.2;0.9;130;983.7;
28;4;20;14.4;66.5;10.9;8.3;0.00821;0;0;0;3.9;070;984.2;
28;4;21;13.8;70.9;11.2;8.6;0.00846;0;0;0;4.9;060;984.2;
28;4;22;12.3;76.9;11;8.4;0.00835;0;0;0;4.9;060;984.1;
28;4;23;10.9;83.1;10.8;8.1;0.00824;0;0;0;4.9;060;984;
29;4;0;10.5;84.3;10.7;7.9;0.00817;0;0;0;3.9;070;983.9;
29;4;1;9.3;88;10.3;7.4;0.0079;0;0;0;2.9;080;983.7;
29;4;2;8.9;89.5;10.2;7.2;0.00784;0;0;0;4.9;070;983.2;
29;4;3;9.6;85.7;10.2;7.3;0.00782;0;0;0;4.9;070;982.8;
29;4;4;9.5;85.7;10.2;7.2;0.00782;0;0;0;4.9;070;982.5;
29;4;5;8.6;89.3;10;6.9;0.00769;0;0;0;4.9;070;982.4;
29;4;6;10.3;82.4;10.3;7.4;0.00787;45.3;45;0.3;5.9;070;982.7;
29;4;7;12.3;76.2;10.9;8.2;0.00827;187.2;111;76.2;5.9;070;982.5;
29;4;8;14.1;70.2;11.3;8.8;0.00852;380.4;138;242.4;5.9;070;982.6;
29;4;9;16.6;63;11.9;9.6;0.0089;538.4;174;364.4;3.9;120;982.7;
29;4;10;17.9;58;11.9;9.6;0.00886;674.3;202;472.3;3.9;130;982.4;
29;4;11;19.7;52.4;12;9.8;0.00888;773.9;223;550.9;4.9;140;982.1;
