den;mes;hod;tep;rv;nap;td;avl;glb;dif;insol;rychvetru;smervetru;tlakvzduchu;
28;7;16;35.3;27.3;15.6;14;0.01096;566.9;84;482.9;2;250;986.3;
28;7;17;35;30.6;17.2;15.5;0.01209;398.3;75;323.3;0.6;220;986.2;
28;7;18;34.1;37.2;19.9;17.7;0.01403;232.8;53;179.8;0.7;230;986.1;
28;7;19;33.2;37.9;19.3;17.2;0.01365;88.3;49;39.3;0.9;220;986.3;
28;7;20;30.9;40.7;18.2;16.3;0.01297;11;11;0;0;000;986.3;
28;7;21;29.7;45.8;19.1;17;0.01367;0;0;0;0.7;230;986.7;
28;7;22;27.9;54;20.3;17.9;0.01461;0;0;0;1.4;310;987;
28;7;23;26.6;55.5;19.3;17.1;0.01395;0;0;0;0;000;987.4;
29;7;0;23.7;64.2;18.8;16.6;0.01372;0;0;0;0.3;230;987.3;
29;7;1;22.9;66.7;18.6;16.5;0.01361;0;0;0;1.4;180;987.4;
29;7;2;22.3;71.4;19.2;16.9;0.01408;0;0;0;0;000;987.4;
29;7;3;22.5;66.9;18.2;16.1;0.01334;0;0;0;2.6;170;987.2;
29;7;4;21.3;69.6;17.6;15.6;0.01295;0;0;0;0.5;340;987.5;
29;7;5;21.3;66.4;16.8;14.8;0.01236;12;12;0;0;000;987.6;
29;7;6;21.3;73.9;18.7;16.5;0.01376;98.3;51;47.3;1;160;987.9;
29;7;7;23.5;68.3;19.8;17.4;0.01446;245.8;75;170.8;0.6;220;988.3;
29;7;8;26.6;60.1;20.9;18.3;0.01511;397.3;99;298.3;1.6;140;987.8;
29;7;9;28.9;53.3;21.2;18.6;0.01521;538.8;120;418.8;0.3;160;988.2;
29;7;10;31;51.7;23.2;20.1;0.01653;639.1;135;504.1;1.3;200;987.6;
29;7;11;32.1;39.7;19;17;0.01349;774.6;150;624.6;2.5;130;986.6;
29;7;12;33.1;39.9;20.2;17.9;0.01429;729.4;217;512.4;2.4;160;986.1;
29;7;13;33.9;36.5;19.3;17.3;0.01362;486.6;297;189.6;1.4;130;985.6;
29;7;14;35.9;29.8;17.6;15.9;0.01234;742.5;148;594.5;1.1;130;984.8;
29;7;15;36.6;28;17.2;15.5;0.01203;630.1;134;496.1;1;120;984.3;
29;7;16;36.6;32.4;19.9;17.8;0.01392;527.8;119;408.8;2;080;983.5;
29;7;17;36.5;28.3;17.3;15.6;0.01211;387.3;99;288.3;1.3;110;983.1;
29;7;18;35;34.7;19.5;17.5;0.01371;215.7;73;142.7;2.9;130;982.3;
29;7;19;33;39.4;19.8;17.7;0.01401;76.3;60;16.3;2.7;130;982.1;
29;7;20;31.6;43.2;20.1;17.8;0.01429;6;6;0;2.2;120;982.2;
29;7;21;30.1;45.2;19.3;17.2;0.01379;0;0;0;1.9;110;982.3;
29;7;22;30;46.5;19.7;17.5;0.01408;0;0;0;1.7;150;981.3;
29;7;23;30;37;15.7;14;0.01122;0;0;0;8.2;240;984.6;
30;7;0;23.9;65.3;19.4;17.1;0.01415;0;0;0;1.3;220;985;
30;7;1;22.5;70.6;19.2;16.9;0.01407;0;0;0;0.1;250;985.3;
30;7;2;22.2;69.4;18.6;16.4;0.01365;0;0;0;0.4;240;985.9;
30;7;3;20.5;74.7;18;15.9;0.01328;0;0;0;0;000;985.7;
30;7;4;20.2;75.5;17.9;15.8;0.01322;0;0;0;2.1;230;985.6;
