hodina;relativní odbìr
1;0.47662
2;0.4296
3;0.35019
4;0.30705
5;0.28611
6;0.26888
7;0.29408
8;0.33059
9;0.41534
10;0.56507
11;0.68335
12;0.70358
13;0.65277
14;0.6113
15;0.61977
16;0.60813
17;0.70919
18;0.76786
19;0.77091
20;0.73346
21;0.71331
22;0.60487
23;0.48817
24;0.37284
25;0.30967
26;0.29041
27;0.24455
28;0.23556
29;0.24009
30;0.26853
31;0.29601
32;0.39019
33;0.57964
34;0.73897
35;0.96375
36;0.99406
37;0.88111
38;0.78274
39;0.70825
40;0.69738
41;0.75794
42;0.83882
43;0.81153
44;0.80594
45;0.74635
46;0.64047
47;0.50443
48;0.42292
49;0.32032
50;0.27074
51;0.24723
52;0.24792
53;0.25338
54;0.25758
55;0.2788
56;0.394
57;0.54214
58;0.78435
59;0.92261
60;0.97817
61;0.82611
62;0.80951
63;0.74845
64;0.75235
65;0.81344
66;0.88648
67;0.86561
68;0.84601
69;0.7361
70;0.63166
71;0.4962
72;0.35966
73;0.30221
74;0.24372
75;0.23618
76;0.22832
77;0.27495
78;0.31101
79;0.37474
80;0.47112
81;0.46643
82;0.46966
83;0.46415
84;0.51447
85;0.50422
86;0.49088
87;0.50862
88;0.56019
89;0.72555
90;0.85791
91;0.8583
92;0.84721
93;0.79188
94;0.64502
95;0.49639
96;0.36485
97;0.3017
98;0.26736
99;0.24642
100;0.23644
101;0.2683
102;0.3001
103;0.4014
104;0.43634
105;0.51562
106;0.50776
107;0.50032
108;0.55365
109;0.53403
110;0.48465
111;0.50148
112;0.55487
113;0.66808
114;0.80344
115;0.84391
116;0.87429
117;0.79611
118;0.62724
119;0.49698
120;0.36969
121;0.29383
122;0.24833
123;0.25675
124;0.23883
125;0.25695
126;0.29783
127;0.40192
128;0.44955
129;0.50863
130;0.49435
131;0.54225
132;0.53039
133;0.48727
134;0.50654
135;0.48334
136;0.56654
137;0.68893
138;0.8087
139;0.84795
140;0.85991
141;0.76166
142;0.63977
143;0.48717
144;0.37961
145;0.28779
