hodina;relativní odbìr
1;0.6128623
2;0.5651288
3;0.5266004
4;0.5591337
5;0.5669822
6;0.5896272
7;0.4188739
8;0.3386072
9;0.3813913
10;0.4639463
11;0.7161881
12;0.8845805
13;0.7769887
14;0.74605
15;0.8192861
16;0.7696682
17;0.7698235
18;0.5770052
19;0.6924249
20;0.7001389
21;0.69988
22;0.8064571
23;0.8611694
24;0.6912031
25;0.5429703
26;0.4670466
27;0.4050889
28;0.4787467
29;0.5226563
30;0.5889112
31;0.4096986
32;0.3521259
33;0.319477
34;0.3339214
35;0.6998961
36;0.8247882
37;0.7276325
38;0.7098577
39;0.7596759
40;0.7707705
41;0.7942
42;0.630428
43;0.5643293
44;0.6094987
45;0.6040393
46;0.8973132
47;0.889627
48;0.7006383
49;0.526471
50;0.4578498
51;0.4478817
52;0.4917222
53;0.5450107
54;0.5796632
55;0.4181411
56;0.3761208
57;0.4343886
58;0.514384
59;0.7359171
60;0.9492927
61;0.8795833
62;0.7774654
63;0.778207
64;0.7677958
65;0.759099
66;0.6189482
67;0.7308512
68;0.6902949
69;0.6776397
70;0.8344907
71;0.8668318
72;0.6790266
73;0.5506635
74;0.4609506
75;0.4312036
76;0.4890171
77;0.5166305
78;0.5434698
79;0.3919312
80;0.3599563
81;0.4447035
82;0.5453485
83;0.7544269
84;0.9440485
85;0.8221435
86;0.7498011
87;0.7950682
88;0.765444
89;0.7545119
90;0.582308
91;0.7211114
92;0.6906564
93;0.6856247
94;0.8265617
95;0.8868675
96;0.6737202
97;0.5090197
98;0.444167
99;0.4192479
100;0.4614115
101;0.507561
102;0.6111581
103;0.4413982
104;0.365238
105;0.3427161
106;0.3220152
107;0.6790956
108;0.7531652
109;0.6607919
110;0.6722108
111;0.7190478
112;0.7707535
113;0.8177671
114;0.5948427
115;0.5597777
116;0.5945826
117;0.577496
118;0.8658399
119;0.8738954
120;0.6704176
121;0.5330636
122;0.4718514
123;0.4334805
124;0.5136202
125;0.5720576
126;0.6486727
127;0.4553873
128;0.3552979
129;0.3483559
130;0.3415891
131;0.6780375
132;0.7987386
133;0.6884164
134;0.7122509
135;0.7819338
136;0.7727135
137;0.833692
138;0.632822
139;0.5978004
140;0.6263668
141;0.6058621
142;0.9121571
143;0.9066852
144;0.6854079
145;0.5545414
146;0.491631
147;0.4581063
148;0.5106689
149;0.5752664
150;0.6472298
151;0.4703666
152;0.3576791
153;0.3527259
154;0.332972
155;0.7239503
156;0.8365986
157;0.7098166
158;0.7124746
159;0.7558469
160;0.7790631
161;0.8219941
162;0.6293984
163;0.579994
164;0.6222481
165;0.6248963
166;0.8952228
167;0.9298265
168;0.7017051
169;0.5404139
170;0.4523177
171;0.4338949
172;0.4720671
173;0.5379582
174;0.588475
175;0.4106453
176;0.3453471
177;0.3386761
178;0.3393724
179;0.658045
180;0.7776236
181;0.6900825
182;0.6889534
183;0.7483617
184;0.8156547
185;0.8539587
186;0.6312106
187;0.5820016
188;0.5936217
189;0.5802704
190;0.890409
191;0.8842273
192;0.6462273
193;0.4414332
194;0.3864955
195;0.3735446
196;0.4125299
197;0.4733875
198;0.5416658
199;0.3726326
200;0.2975141
201;0.2859478
202;0.301925
203;0.6331678
204;0.7347021
205;0.6369817
206;0.6188903
207;0.7048288
208;0.7075401
209;0.745489
210;0.5513334
211;0.517016
212;0.5138819
213;0.5090481
214;0.7581829
215;0.7798313
216;0.587508
217;0.3721632
218;0.337545
219;0.3373551
220;0.3664568
221;0.4083522
222;0.4317476
223;0.3099484
224;0.2845219
225;0.3198268
226;0.3830571
227;0.5203022
228;0.674922
229;0.6216431
230;0.5638415
231;0.5878506
232;0.5504487
233;0.5632789
234;0.4425685
235;0.5228156
236;0.5229471
237;0.491332
238;0.6305424
239;0.6327636
240;0.499939
241;0.4252412
242;0.3698854
243;0.3466224
244;0.3961488
245;0.4214069
246;0.4348347
247;0.3133762
248;0.315761
249;0.3565433
250;0.4239865
251;0.5735554
252;0.7395838
253;0.6289891
254;0.5658478
255;0.5777326
256;0.5552801
257;0.5777482
258;0.4669899
259;0.5412678
260;0.5511653
261;0.5355475
262;0.6570606
263;0.6887169
264;0.5485467
265;0.4331588
266;0.3781782
267;0.3370571
268;0.3786204
269;0.428234
270;0.4803177
271;0.3441317
272;0.2752917
273;0.2529244
274;0.2596559
275;0.5104304
276;0.6066998
277;0.542754
278;0.5200208
279;0.5537318
280;0.5714641
281;0.6033302
282;0.4540853
283;0.4286533
284;0.4569822
285;0.4610226
286;0.688759
287;0.7037391
288;0.5409777
289;0.4031494
290;0.3719513
291;0.3276172
292;0.3734803
293;0.4304759
294;0.4899495
295;0.3504772
296;0.2763084
297;0.2602047
298;0.2549774
299;0.5111977
300;0.5964161
301;0.5167338
302;0.5114989
303;0.5605632
304;0.5795969
305;0.6130922
306;0.4745991
307;0.4292331
308;0.4527032
309;0.4583899
310;0.6701857
311;0.6995986
312;0.5166133
313;0.410891
314;0.3594981
315;0.3341694
316;0.3887352
317;0.4364726
318;0.4782476
319;0.3382695
320;0.2731201
321;0.2648739
322;0.241147
323;0.5004111
324;0.6015264
325;0.5262609
326;0.5305679
327;0.5621272
328;0.56589
329;0.6066151
330;0.4582146
331;0.4320966
332;0.470262
333;0.4627592
334;0.6980588
335;0.7209963
336;0.5429218
337;0.4448085
338;0.3967781
339;0.3620129
340;0.4422934
341;0.464191
342;0.4887742
343;0.3542809
344;0.308863
345;0.283574
346;0.2741546
347;0.5210243
348;0.6444835
349;0.5671481
350;0.5473193
351;0.61457
352;0.6183426
353;0.6751191
354;0.503662
355;0.458317
356;0.4839305
357;0.4862996
358;0.7456718
359;0.753347
360;0.5943274
361;0.471666
362;0.3913684
363;0.3744827
364;0.4266432
365;0.4709308
366;0.5149458
367;0.3590676
368;0.3112029
369;0.2976382
370;0.2900298
371;0.5666932
372;0.6591015
373;0.5884033
374;0.5942191
375;0.6768298
376;0.6618938
377;0.6882466
378;0.4906004
379;0.4593983
380;0.4973497
381;0.4886425
382;0.7385731
383;0.7832985
384;0.5984405
385;0.4865241
386;0.4177764
387;0.4060077
388;0.4573408
389;0.508778
390;0.4963675
391;0.3643792
392;0.3405382
393;0.385098
394;0.445017
395;0.6181741
396;0.7794584
397;0.7086813
398;0.6412866
399;0.6724125
400;0.6756474
401;0.666281
402;0.5075291
403;0.5883577
404;0.6022772
405;0.558021
406;0.7004077
407;0.7525647
408;0.6056162
409;0.5024676
410;0.4325195
411;0.41028
412;0.4745917
413;0.4848406
414;0.494328
415;0.3645407
416;0.34743
417;0.4054488
418;0.4604393
419;0.6455235
420;0.8075542
421;0.7086448
422;0.6392656
423;0.6650148
424;0.6395106
425;0.6122473
426;0.4965424
427;0.6158708
428;0.6324913
429;0.5812556
430;0.7321096
431;0.7546292
432;0.5937713
433;0.5004235
434;0.437146
435;0.404227
436;0.4840166
437;0.5180493
438;0.575697
439;0.4223702
440;0.3278485
441;0.3003488
442;0.2827844
443;0.5966288
444;0.6964469
445;0.6465948
446;0.6153156
447;0.6458582
448;0.6582138
449;0.7158703
