hodina;relativní odbìr
1;0.3796407
2;0.3614405
3;0.3379298
4;0.3025263
5;0.2991386
6;0.3030147
7;0.3140833
8;0.3198923
9;0.3247959
10;0.3386419
11;0.3510534
12;0.3718377
13;0.3690502
14;0.3800273
15;0.3707695
16;0.4004249
17;0.4261942
18;0.4353909
19;0.426479
20;0.4071394
21;0.3879625
22;0.3660796
23;0.3344301
24;0.3125878
25;0.2887126
26;0.2816721
27;0.2813146
28;0.2822977
29;0.2980967
30;0.3596743
31;0.4330093
32;0.6171761
33;0.7023579
34;0.7364684
35;0.7023579
36;0.673302
37;0.6504425
38;0.6341668
39;0.6603231
40;0.6455866
41;0.6364309
42;0.5599082
43;0.5197006
44;0.4646869
45;0.4264256
46;0.389912
47;0.3550468
48;0.3432993
49;0.3247577
50;0.3095496
51;0.3021032
52;0.2985966
53;0.3005272
54;0.3140116
55;0.3485548
56;0.3932532
57;0.4612857
58;0.5081412
59;0.5182668
60;0.490382
61;0.4487568
62;0.4276684
63;0.4250188
64;0.4368385
65;0.479567
66;0.487437
67;0.4825515
68;0.4581831
69;0.4183899
70;0.3826253
71;0.3597245
72;0.3362721
73;0.3138341
74;0.2991253
75;0.2921864
76;0.2894031
77;0.2959651
78;0.3051557
79;0.3225609
80;0.3377626
81;0.3766222
82;0.4176756
83;0.4096447
84;0.4246338
85;0.4093741
86;0.4068614
87;0.4110846
88;0.4435466
89;0.4728097
90;0.4885816
91;0.4840974
92;0.4459336
93;0.4261704
94;0.3794055
95;0.3417829
96;0.3101424
97;0.2994953
98;0.2916182
99;0.2855483
100;0.2912548
101;0.3152887
102;0.3969469
103;0.6021826
104;0.8315602
105;0.9351505
106;0.9821771
107;0.9497358
108;0.8949205
109;0.8388676
110;0.8707688
111;0.8561048
112;0.8292619
113;0.7773932
114;0.694026
115;0.5562167
116;0.4995255
117;0.4499157
118;0.4149993
119;0.3641913
120;0.3313866
121;0.3137112
122;0.3074459
123;0.3010714
124;0.3081012
125;0.3288929
126;0.4057146
127;0.5894137
128;0.8187272
129;0.9361393
130;0.9648841
131;0.9379067
132;0.8910411
133;0.8579671
134;0.9089533
135;0.8965716
136;0.8305925
137;0.796615
138;0.7213223
139;0.5790874
140;0.5077663
141;0.456115
142;0.4137374
143;0.3620661
144;0.3348801
145;0.318543
146;0.3015373
147;0.299787
148;0.3033075
149;0.3237242
150;0.391011
151;0.5737274
152;0.8115581
153;0.8978594
154;0.979954
155;0.9540477
156;0.8960295
157;0.8420191
158;0.8660658
159;0.8702227
160;0.8450623
161;0.7940751
162;0.6925781
163;0.585154
164;0.5076142
165;0.471942
166;0.4238588
167;0.363782
168;0.3371
169;0.3194983
170;0.3077804
171;0.3007615
172;0.3032093
173;0.3283948
174;0.4008842
175;0.5777235
176;0.8019946
177;0.9133732
178;0.9041031
179;0.905558
180;0.8665116
181;0.8068115
182;0.8408935
183;0.8389078
184;0.7796107
185;0.7401121
186;0.6748382
187;0.5631352
188;0.5046934
189;0.4594047
190;0.4269938
191;0.3547305
192;0.3267826
193;0.2957824
194;0.2801782
195;0.2813228
196;0.2796536
197;0.2978521
198;0.3749762
199;0.547318
200;0.7566863
201;0.856196
202;0.8868034
203;0.8561197
204;0.802688
205;0.7622374
206;0.7797205
207;0.7565909
208;0.7103698
209;0.6597994
210;0.622649
211;0.5393729
212;0.4863799
213;0.4435352
214;0.4022453
215;0.3477167
216;0.3350598
217;0.2924409
218;0.2803055
219;0.2762724
220;0.2736201
221;0.2740288
222;0.2918323
223;0.3205723
224;0.3654535
225;0.4405644
226;0.5088172
227;0.5109519
228;0.4996612
229;0.450647
230;0.4376213
231;0.4214165
232;0.4254041
233;0.4442432
234;0.465235
235;0.4418906
236;0.4222159
237;0.3862546
238;0.3586137
239;0.3293741
240;0.3091817
241;0.2773532
242;0.2655423
243;0.259521
244;0.2604829
245;0.2636628
246;0.2774245
247;0.2944551
248;0.3250871
249;0.3527262
250;0.396434
251;0.4118613
252;0.3998543
253;0.3757781
254;0.3761967
255;0.373382
256;0.3735424
257;0.3930047
258;0.4296401
259;0.4193701
260;0.3903859
261;0.3706921
262;0.3365774
263;0.3054021
264;0.2846661
265;0.2885148
266;0.2733541
267;0.2777059
268;0.2770357
269;0.3000127
270;0.3746453
271;0.5433853
272;0.7870884
273;0.896819
274;0.9116681
275;0.8800441
276;0.8383476
277;0.7904302
278;0.8005876
279;0.7938474
280;0.7588628
281;0.7131732
282;0.6325933
283;0.5481809
284;0.491673
285;0.4333527
286;0.3985568
287;0.348742
288;0.3213943
289;0.3026272
290;0.2870709
291;0.2830852
292;0.2868636
293;0.301195
294;0.377224
295;0.5725871
296;0.7625606
297;0.8668755
298;0.9289877
299;0.8989209
300;0.8186707
301;0.7932115
302;0.8105204
303;0.7838363
304;0.7594135
305;0.7251633
306;0.6738963
307;0.5659914
308;0.494391
309;0.4485983
310;0.4051613
311;0.3530745
312;0.3196345
313;0.3027865
314;0.2857437
315;0.2871064
316;0.2876741
317;0.310461
318;0.3834393
319;0.5602832
320;0.7542929
321;0.8669495
322;0.8977136
323;0.8825161
324;0.8369046
325;0.7933561
326;0.8163795
327;0.829656
328;0.7825399
329;0.7353765
330;0.6611774
331;0.5700112
332;0.4891407
333;0.4477497
334;0.4006525
335;0.3561482
336;0.3231224
337;0.2968971
338;0.2851389
339;0.2781565
340;0.2915576
341;0.2985495
342;0.377533
343;0.5613946
344;0.7799864
345;0.8773474
346;0.900797
347;0.8723232
348;0.8271912
349;0.7793274
350;0.8123382
351;0.8040282
352;0.7494304
353;0.717155
354;0.6739142
355;0.5840036
356;0.522605
357;0.4644443
358;0.4285393
359;0.3532715
360;0.3160961
361;0.3027651
362;0.2925929
363;0.289502
364;0.2914637
365;0.3146216
366;0.3892435
367;0.5608988
368;0.76442
369;0.8547165
370;0.8850419
371;0.8564773
372;0.8261424
373;0.7743817
374;0.7702382
375;0.7434822
376;0.6887838
377;0.6444202
378;0.6012241
379;0.5359706
380;0.4831668
381;0.42843
382;0.3978942
383;0.3509182
384;0.3166407
385;0.2938243
386;0.2907746
387;0.2820907
388;0.2768653
389;0.2832594
390;0.2992873
391;0.3392956
392;0.3803869
