hodina;relativní odbìr
1;0.61119
2;0.57093
3;0.59079
4;0.54995
5;0.58066
6;0.58579
7;0.6394
8;0.6359
9;0.62247
10;0.68116
11;0.78861
12;0.72906
13;0.7285
14;0.83149
15;0.82091
16;0.78863
17;0.7453
18;0.83145
19;0.83222
20;0.7862
21;0.76851
22;0.71532
23;0.64297
24;0.633
25;0.56189
26;0.48348
27;0.53972
28;0.51747
29;0.57518
30;0.64276
31;0.69411
32;0.70694
33;0.74307
34;0.78313
35;0.86525
36;0.84175
37;0.78242
38;0.87094
39;0.87807
40;0.82352
41;0.78685
42;0.91618
43;0.90373
44;0.82485
45;0.74101
46;0.73625
47;0.65637
48;0.66305
49;0.58465
50;0.52711
51;0.5312
52;0.49491
53;0.55111
54;0.58352
55;0.65901
56;0.69078
57;0.71511
58;0.80499
59;0.90011
60;0.89091
61;0.83411
62;0.88802
63;0.86556
64;0.81593
65;0.76545
66;0.92512
67;0.9671
68;0.86202
69;0.82171
70;0.79746
71;0.71091
72;0.64157
73;0.56463
74;0.47858
75;0.55715
76;0.56127
77;0.59877
78;0.66987
79;0.68085
80;0.6845
81;0.6455
82;0.6277
83;0.71783
84;0.66418
85;0.61452
86;0.68695
87;0.70616
88;0.84084
89;0.79423
90;0.9466
91;0.91318
92;0.93892
93;0.83404
94;0.86457
95;0.74113
96;0.68153
97;0.57993
98;0.47188
99;0.57233
100;0.55878
101;0.61698
102;0.71366
103;0.71124
104;0.67322
105;0.66194
106;0.66906
107;0.77184
108;0.67825
109;0.6483
110;0.74186
111;0.74225
112;0.85304
113;0.81506
114;0.94858
115;0.94182
116;0.94483
117;0.82906
118;0.83181
119;0.74251
120;0.6818
121;0.57623
122;0.50893
123;0.58129
124;0.56196
125;0.61427
126;0.6857
127;0.71037
128;0.69211
129;0.68142
130;0.68112
131;0.76769
132;0.6955
133;0.63311
134;0.73971
135;0.74328
136;0.85232
137;0.84142
138;1
139;0.9537
140;0.94694
141;0.82032
142;0.87882
143;0.75225
144;0.6789
145;0.58397
146;0.50762
147;0.59756
148;0.56428
149;0.62027
150;0.72403
151;0.75408
152;0.69835
153;0.67973
154;0.69359
155;0.79202
156;0.72799
157;0.66211
158;0.71904
159;0.7368
160;0.88818
161;0.76709
162;0.9869
163;0.95421
164;0.93183
165;0.82871
166;0.88894
167;0.73723
168;0.65638
169;0.55242
170;0.48178
171;0.56451
172;0.52482
173;0.60883
174;0.69137
175;0.72119
176;0.68498
177;0.67907
178;0.67016
179;0.7563
180;0.67726
181;0.65863
182;0.77563
183;0.7922
184;0.88574
185;0.81505
186;0.98612
187;0.93978
188;0.93161
189;0.80034
190;0.87974
191;0.75937
192;0.7135
193;0.53329
194;0.48606
195;0.50026
196;0.51012
197;0.56624
198;0.62677
199;0.69936
200;0.78359
201;0.73524
202;0.81663
203;0.88508
204;0.78405
205;0.78336
206;0.83462
207;0.83991
208;0.79505
209;0.76636
210;0.90509
211;0.88769
212;0.81117
213;0.78548
214;0.73995
215;0.66101
216;0.66952
217;0.55891
218;0.50476
219;0.51462
220;0.49854
221;0.54926
222;0.62615
223;0.67104
224;0.72608
225;0.71756
226;0.80424
227;0.85552
228;0.82506
229;0.73679
230;0.81508
231;0.78092
232;0.74378
233;0.71028
234;0.92456
235;0.91538
236;0.85618
237;0.80506
238;0.81268
239;0.71178
240;0.66484
241;0.56621
242;0.48344
243;0.57288
244;0.54451
245;0.62285
246;0.69701
247;0.70749
248;0.67175
249;0.64106
250;0.63251
251;0.69164
252;0.64984
253;0.60853
254;0.6708
255;0.67409
256;0.77909
257;0.75142
258;0.92921
259;0.87008
260;0.89258
261;0.78281
262;0.81609
263;0.71753
264;0.63933
265;0.55292
266;0.48213
267;0.55412
268;0.54339
269;0.59668
270;0.69761
271;0.72671
272;0.67282
273;0.66618
274;0.65697
275;0.79177
276;0.70155
277;0.67103
278;0.73739
279;0.72782
280;0.82299
281;0.79808
282;0.94223
283;0.86067
284;0.8726
285;0.80533
286;0.82783
287;0.70106
288;0.62953
289;0.53361
290;0.46889
291;0.54434
292;0.53976
293;0.58544
294;0.66981
295;0.71019
296;0.67303
297;0.62722
298;0.64435
299;0.73261
300;0.67153
301;0.63108
302;0.70404
303;0.69419
304;0.80435
305;0.74739
306;0.91869
307;0.89372
308;0.90281
309;0.79739
310;0.84894
311;0.69834
312;0.63392
313;0.55338
314;0.49424
315;0.55658
316;0.56485
317;0.60694
318;0.6897
319;0.71187
320;0.66891
321;0.65865
322;0.60873
323;0.72711
324;0.66703
325;0.65189
326;0.72278
327;0.73708
328;0.8303
329;0.73515
330;0.91774
331;0.9047
332;0.86889
333;0.7939
334;0.8334
335;0.7204
336;0.63053
337;0.53789
338;0.4891
339;0.55585
340;0.54973
341;0.58963
342;0.64653
343;0.69091
344;0.65552
345;0.66436
346;0.66556
347;0.76904
348;0.67169
349;0.64148
350;0.71299
351;0.69825
352;0.82757
353;0.76026
354;0.93243
355;0.89547
356;0.88751
357;0.76845
358;0.8235
359;0.72741
360;0.68601
361;0.54538
362;0.50928
363;0.52453
364;0.51697
365;0.58957
366;0.6405
367;0.69258
368;0.7378
369;0.74155
370;0.78312
371;0.81903
372;0.75999
373;0.7475
374;0.82201
375;0.8588
376;0.80106
377;0.75717
378;0.86299
379;0.84937
380;0.81644
381;0.76108
382;0.77845
383;0.67586
384;0.63651
385;0.59046
386;0.53905
387;0.55129
388;0.52706
389;0.58386
390;0.64044
391;0.68391
392;0.70045
393;0.71688
394;0.77616
395;0.89776
396;0.82643
397;0.76481
398;0.8333
399;0.81284
400;0.73159
401;0.734
402;0.91415
403;0.8904
404;0.83115
405;0.79061
406;0.76419
407;0.68821
408;0.65546
409;0.56999
410;0.4995
411;0.57921
412;0.56498
413;0.5848
414;0.67069
415;0.70322
416;0.63587
417;0.58227
418;0.59059
419;0.6937
420;0.67427
421;0.63845
422;0.7047
423;0.70833
424;0.83699
425;0.77099
426;0.89726
427;0.88323
428;0.89155
429;0.7594
430;0.80515
431;0.68551
432;0.64607
433;0.52424
434;0.47877
435;0.52983
436;0.53574
437;0.57417
438;0.65081
439;0.65663
440;0.6198
441;0.61876
442;0.6137
443;0.70996
444;0.6516
445;0.62018
446;0.70782
447;0.71373
