hodina;relativní odbìr
1;0.4715537
2;0.4277542
3;0.3507998
4;0.3017435
5;0.2687501
6;0.2568644
7;0.2773466
8;0.3072626
9;0.406364
10;0.5458242
11;0.6398706
12;0.6725008
13;0.6216587
14;0.5899668
15;0.5859006
16;0.5865565
17;0.6775457
18;0.7715114
19;0.77248
20;0.7345728
21;0.6896937
22;0.5920251
23;0.4791311
24;0.3762562
25;0.2818062
26;0.2387672
27;0.2271844
28;0.2215219
29;0.2370715
30;0.2707787
31;0.3443218
32;0.4136999
33;0.4578
34;0.5180149
35;0.5741243
36;0.5750267
37;0.5569285
38;0.5071262
39;0.5129077
40;0.5517618
41;0.7368989
42;0.8142203
43;0.8112155
44;0.838943
45;0.7204965
46;0.6087538
47;0.4630857
48;0.3388874
49;0.2986928
50;0.2671754
51;0.2352023
52;0.2247724
53;0.2320723
54;0.2457906
55;0.2769614
56;0.372435
57;0.5264862
58;0.6830533
59;0.9258428
60;0.9661558
61;0.8133724
62;0.6943053
63;0.6530018
64;0.6343112
65;0.696633
66;0.7883426
67;0.7752087
68;0.7598759
69;0.6865597
70;0.6108266
71;0.4925222
72;0.386708
73;0.3044245
74;0.2611492
75;0.2291237
76;0.2255478
77;0.2244642
78;0.243713
79;0.259179
80;0.3645351
81;0.5058276
82;0.7369314
83;0.8723921
84;0.9519091
85;0.7603274
86;0.7191799
87;0.6788599
88;0.7175053
89;0.7607609
90;0.8035436
91;0.8100847
92;0.7896341
93;0.6914888
94;0.5976288
95;0.4388016
96;0.3370017
97;0.2662797
98;0.2211848
99;0.2128681
100;0.2143466
101;0.2413102
102;0.2876599
103;0.3504678
104;0.3958935
105;0.4478071
106;0.4560556
107;0.4326036
108;0.4583707
109;0.4625047
110;0.4633996
111;0.4500443
112;0.5234645
113;0.6689919
114;0.7663116
115;0.8060566
116;0.783869
117;0.7259344
118;0.6063784
119;0.4417957
120;0.3329396
121;0.2820211
122;0.2383211
123;0.2293456
124;0.222567
125;0.2439024
126;0.2868008
127;0.3740424
128;0.421859
129;0.4669641
130;0.4689631
131;0.4953157
132;0.5021933
133;0.467924
134;0.4531694
135;0.4556532
136;0.51485
137;0.6320364
138;0.7595243
139;0.7674113
140;0.7865201
141;0.7357545
