hodina;relativní odbìr
1;0.62845
2;0.60482
3;0.55376
4;0.58219
5;0.59191
6;0.64534
7;0.43392
8;0.35977
9;0.40626
10;0.48164
11;0.74681
12;0.91509
13;0.82163
14;0.86387
15;0.87319
16;0.81202
17;0.82916
18;0.61204
19;0.72157
20;0.72722
21;0.72805
22;0.8756
23;0.93888
24;0.73219
25;0.55708
26;0.50499
27;0.49244
28;0.51697
29;0.5582
30;0.59328
31;0.43039
32;0.40326
33;0.47074
34;0.5471
35;0.79796
36;0.97706
37;0.91248
38;0.88485
39;0.87464
40;0.8411
41;0.83747
42;0.66462
43;0.75764
44;0.72706
45;0.7187
46;0.90568
47;0.93115
48;0.731
49;0.60824
50;0.51577
51;0.48034
52;0.52242
53;0.55018
54;0.60413
55;0.43312
56;0.38979
57;0.48998
58;0.59983
59;0.82674
60;0.99426
61;0.875
62;0.87318
63;0.89453
64;0.83841
65;0.79722
66;0.61847
67;0.76955
68;0.75008
69;0.72823
70;0.92537
71;0.9705
72;0.73316
73;0.55846
74;0.48429
75;0.44888
76;0.50037
77;0.56115
78;0.66671
79;0.49434
80;0.42425
81;0.39652
82;0.3577
83;0.72684
84;0.76766
85;0.67577
86;0.75765
87;0.78985
88;0.8422
89;0.8918
90;0.65259
91;0.62451
92;0.65255
93;0.64773
94;0.98217
95;0.98715
96;0.74461
97;0.56616
98;0.53023
99;0.48994
100;0.54524
101;0.60186
102;0.69777
103;0.49001
104;0.40184
105;0.38923
106;0.37769
107;0.71734
108;0.7975
109;0.69818
110;0.79301
111;0.83137
112;0.82187
113;0.87299
114;0.66034
115;0.6297
116;0.65426
117;0.65714
118;0.99028
119;0.98993
120;0.71705
121;0.56462
122;0.51332
123;0.50231
124;0.52496
125;0.59595
126;0.68242
127;0.51246
128;0.39718
129;0.40199
130;0.37274
131;0.73794
132;0.81592
133;0.68125
134;0.78055
135;0.78715
136;0.7914
137;0.84385
138;0.65785
139;0.6151
140;0.66863
141;0.66555
142;0.97704
143;0.99027
144;0.74358
145;0.56424
146;0.50144
147;0.48357
148;0.51676
149;0.57705
150;0.65621
151;0.47366
152;0.42872
153;0.39985
154;0.38077
155;0.7304
156;0.82208
157;0.7437
158;0.7953
159;0.83477
160;0.86445
161;0.91281
162;0.68176
163;0.63883
164;0.65655
165;0.64727
166;1
167;0.98763
168;0.71085
169;0.5521
170;0.49552
171;0.48671
172;0.5245
173;0.60826
174;0.68075
175;0.48584
176;0.39598
177;0.38153
178;0.39944
179;0.77258
180;0.85991
181;0.75805
182;0.81614
183;0.87082
184;0.88878
185;0.93789
186;0.66784
187;0.62506
188;0.63229
189;0.64084
190;0.98873
191;0.98274
192;0.73125
193;0.51988
194;0.49757
195;0.4766
196;0.49533
197;0.57196
198;0.58992
199;0.43954
200;0.43584
201;0.47778
202;0.56707
203;0.78123
204;0.93337
205;0.86735
206;0.86065
207;0.88574
208;0.80143
209;0.80682
210;0.63277
211;0.7136
212;0.72765
213;0.68585
214;0.93955
215;0.94843
216;0.73666
217;0.55529
218;0.50137
219;0.4728
220;0.51691
221;0.5381
222;0.57478
223;0.40386
224;0.41443
225;0.4693
226;0.56089
227;0.77156
228;0.98642
229;0.84654
230;0.86018
231;0.82594
232;0.74953
233;0.76605
234;0.60135
235;0.69962
236;0.7283
237;0.72224
238;0.90917
239;0.95624
