hodina;relativní odbìr
1;0.58807
2;0.55792
3;0.5387
4;0.53213
5;0.57537
6;0.51479
7;0.45248
8;0.4337
9;0.41511
10;0.41827
11;0.42071
12;0.40638
13;0.45207
14;0.48638
15;0.49429
16;0.54013
17;0.55623
18;0.5205
19;0.55062
20;0.50689
21;0.48158
22;0.45414
23;0.45722
24;0.52768
25;0.60672
26;0.5751
27;0.57101
28;0.54622
29;0.5745
30;0.53882
31;0.53534
32;0.54683
33;0.55453
34;0.58647
35;0.59228
36;0.55864
37;0.58375
38;0.59598
39;0.60056
40;0.64093
41;0.63008
42;0.58902
43;0.59035
44;0.5552
45;0.53999
46;0.5056
47;0.51026
48;0.56803
49;0.60498
50;0.58236
51;0.57899
52;0.56083
53;0.58938
54;0.52879
55;0.51968
56;0.50953
57;0.48622
58;0.50724
59;0.52755
60;0.51465
61;0.56847
62;0.59611
63;0.62599
64;0.6523
65;0.63688
66;0.60441
67;0.62164
68;0.5815
69;0.55288
70;0.51882
71;0.50648
72;0.5628
73;0.5695
74;0.60332
75;0.58519
76;0.55852
77;0.58647
78;0.59339
79;0.74749
80;0.89823
81;0.94789
82;0.96692
83;0.9773
84;0.91851
85;0.961
86;0.94899
87;0.88049
88;0.89217
89;0.86849
90;0.76699
91;0.66741
92;0.59611
93;0.57523
94;0.58315
95;0.56027
96;0.57305
97;0.59478
98;0.62611
99;0.59592
100;0.56784
101;0.5964
102;0.61542
103;0.75971
104;0.90885
105;0.97585
106;0.99683
107;0.98505
108;0.94478
109;0.97825
110;0.96023
111;0.90283
112;0.9177
113;0.86584
114;0.76617
115;0.69568
116;0.61761
117;0.59169
118;0.60573
119;0.56217
120;0.57955
121;0.59802
122;0.62232
123;0.60165
124;0.57891
125;0.61776
126;0.61788
127;0.74024
128;0.8778
129;0.92003
130;0.94945
131;1
132;0.95201
133;0.97554
134;0.94318
135;0.89083
136;0.92346
137;0.89273
138;0.78007
139;0.68414
140;0.60408
141;0.5909
142;0.5933
143;0.56964
144;0.57445
145;0.5961
146;0.61558
147;0.58648
148;0.55867
149;0.60059
150;0.61559
151;0.76649
152;0.89175
153;0.94136
154;0.9684
155;0.99984
156;0.95015
157;0.97925
158;0.9722
159;0.92173
160;0.91213
161;0.86727
162;0.77086
163;0.68986
164;0.61281
165;0.59708
166;0.60085
167;0.57524
168;0.58217
169;0.59404
170;0.62937
171;0.60553
172;0.5783
173;0.61439
174;0.63082
175;0.76048
176;0.87797
177;0.92873
178;0.93627
179;0.94744
180;0.91895
181;0.94335
182;0.92749
183;0.87323
184;0.89375
185;0.83195
186;0.75104
187;0.66374
188;0.60843
189;0.58297
190;0.59534
191;0.58262
192;0.59406
193;0.60028
194;0.57461
195;0.57008
196;0.55473
197;0.57202
198;0.5542
199;0.56011
200;0.55376
201;0.5637
202;0.58376
203;0.56637
204;0.53799
205;0.57185
206;0.57934
207;0.6053
208;0.65875
209;0.61619
210;0.59447
211;0.62821
212;0.57804
213;0.56994
214;0.53568
215;0.51567
216;0.56314
217;0.59173
218;0.5776
219;0.5746
220;0.55831
221;0.57719
222;0.5298
223;0.50167
224;0.48696
225;0.4747
226;0.49398
227;0.49642
228;0.48256
229;0.53017
230;0.56507
231;0.56881
232;0.60576
233;0.58039
234;0.57272
235;0.60848
236;0.56705
237;0.53991
238;0.50566
239;0.49234
240;0.53654
241;0.5587
242;0.59705
243;0.57546
244;0.54108
245;0.58163
246;0.57828
247;0.69886
248;0.84667
249;0.90954
250;0.91689
251;0.95664
252;0.917
253;0.95915
254;0.93873
255;0.87382
256;0.86485
257;0.83602
258;0.74162
259;0.66683
260;0.59414
261;0.56746
262;0.58757
263;0.55634
264;0.56126
265;0.58881
266;0.61982
267;0.59076
268;0.56755
269;0.60209
270;0.61035
271;0.72566
272;0.85147
273;0.92017
274;0.94201
275;0.94952
276;0.93835
277;0.96895
278;0.97327
279;0.9224
280;0.91094
281;0.84777
282;0.76147
283;0.6766
284;0.60756
285;0.59252
286;0.59816
287;0.54877
288;0.55872
289;0.59167
290;0.60851
291;0.58715
292;0.56402
293;0.61091
294;0.61252
295;0.73544
296;0.86971
297;0.92183
298;0.93567
299;0.95407
300;0.91136
301;0.95474
302;0.94965
303;0.90056
304;0.89776
305;0.85783
306;0.76943
307;0.67404
308;0.60194
309;0.58537
310;0.58506
311;0.54573
312;0.56082
313;0.58205
314;0.6177
315;0.58065
316;0.54918
317;0.60096
318;0.61191
319;0.73166
320;0.84827
321;0.91792
322;0.93826
323;0.94776
324;0.93712
325;0.94857
326;0.95167
327;0.87463
328;0.87921
329;0.83656
330;0.76154
331;0.66287
332;0.60883
333;0.585
334;0.59674
335;0.5511
336;0.57366
337;0.60298
338;0.62252
339;0.58819
340;0.56113
341;0.60933
342;0.61902
343;0.72386
344;0.84227
345;0.91799
346;0.9365
347;0.93929
348;0.91842
349;0.91972
350;0.89869
351;0.87052
352;0.87497
353;0.81537
354;0.73175
355;0.64366
356;0.58727
357;0.57685
358;0.58971
359;0.5632
360;0.57697
361;0.58859
362;0.56443
363;0.55309
364;0.54368
365;0.57313
366;0.55355
367;0.55529
368;0.55006
369;0.555
370;0.5852
371;0.58114
372;0.54937
373;0.57638
374;0.57862
375;0.5955
376;0.63244
377;0.60502
378;0.58518
379;0.60251
380;0.5678
381;0.54643
382;0.51198
383;0.49853
384;0.55789
385;0.59157
386;0.57727
387;0.57577
388;0.55736
389;0.58293
390;0.53815
391;0.52178
392;0.49923
393;0.47079
394;0.49844
395;0.51458
396;0.49758
397;0.54081
398;0.57095
399;0.61109
400;0.63203
401;0.59585
402;0.58822
403;0.61181
404;0.57149
405;0.54573
406;0.51134
407;0.48993
408;0.55394
409;0.56947
410;0.59727
411;0.58181
412;0.55643
413;0.58901
414;0.61411
415;0.73669
416;0.87776
417;0.94578
418;0.95352
419;0.9667
420;0.96613
421;0.97674
422;0.96073
423;0.92226
424;0.90321
425;0.83847
426;0.74444
427;0.65988
428;0.59371
429;0.57098
430;0.58886
431;0.55578
432;0.56808
433;0.58631
434;0.61067
435;0.59174
436;0.56627
437;0.60175
438;0.63413
439;0.74556
440;0.85979
441;0.93034
442;0.93717
443;0.95018
444;0.94394
445;0.96815
446;0.95024
447;0.89867
448;0.88252
449;0.82336
450;0.74919
451;0.67928
452;0.61347
453;0.57493
454;0.59212
455;0.56554
456;0.57851
457;0.60665
458;0.6309
459;0.60577
460;0.57446
461;0.62043
462;0.62788
463;0.73671
464;0.84427
465;0.88919
466;0.92493
467;0.92073
468;0.90772
469;0.96058
470;0.95968
471;0.89218
472;0.89397
473;0.85486
474;0.79339
475;0.68139
476;0.6126
477;0.59762
478;0.60673
479;0.57686
480;0.60005
481;0.61957
482;0.6248
483;0.59563
484;0.57416
485;0.61291
486;0.61492
487;0.73477
488;0.84594
489;0.90119
490;0.93038
