hodina;relativní odbìr
1;0.6805173
2;0.6315985
3;0.6581311
4;0.6114216
5;0.6444564
6;0.6323524
7;0.6983697
8;0.7311218
9;0.6866845
10;0.703961
11;0.873449
12;0.7975579
13;0.7999661
14;0.9282418
15;0.9051854
16;0.8377442
17;0.7786898
18;0.9025678
19;0.93688
20;0.8631773
21;0.8230539
22;0.7939246
23;0.7047463
24;0.676507
25;0.547055
26;0.4932822
27;0.5341832
28;0.5398588
29;0.5786872
30;0.6327215
31;0.6676079
32;0.6690123
33;0.6266875
34;0.5953168
35;0.710601
36;0.6350944
37;0.5906195
38;0.6855935
39;0.7039859
40;0.8091393
41;0.7304462
42;0.8815853
43;0.8549798
44;0.8750381
45;0.8120739
46;0.8725974
47;0.6833853
48;0.6053218
49;0.5695328
50;0.5182968
51;0.5508868
52;0.5297807
53;0.6084965
54;0.6539383
55;0.7049748
56;0.7441095
57;0.7629929
58;0.7446129
59;0.8749636
60;0.8465055
61;0.7743628
62;0.8515683
63;0.8841204
64;0.8357815
65;0.7824937
66;0.9047516
67;0.8931251
68;0.828458
69;0.7398636
70;0.7615396
71;0.6707795
72;0.6673125
73;0.5526172
74;0.5073358
75;0.5232283
76;0.4834972
77;0.5433574
78;0.5829866
79;0.6580917
80;0.7010604
81;0.7089973
82;0.7526598
83;0.8631666
84;0.8433335
85;0.7933251
86;0.8487728
87;0.816988
88;0.800078
89;0.739191
90;0.8637494
91;0.9155986
92;0.8425934
93;0.7968403
94;0.795647
95;0.6600805
96;0.6110435
97;0.5419965
98;0.4665052
99;0.5092645
100;0.5264427
101;0.5717792
102;0.6305552
103;0.6547752
104;0.6695849
105;0.6075511
106;0.5682946
107;0.684086
108;0.6396025
109;0.5929411
110;0.6747755
111;0.7172717
112;0.808707
113;0.768425
114;0.8837718
115;0.860069
116;0.8889897
117;0.7788154
118;0.8285531
119;0.6948121
120;0.6281958
121;0.5850759
122;0.5106533
123;0.5656252
124;0.5587586
125;0.6302259
126;0.716344
127;0.7193669
128;0.6986993
129;0.6701896
130;0.6518689
131;0.784518
132;0.6972023
133;0.6686927
134;0.7438782
135;0.7963005
136;0.8338691
137;0.7982224
138;0.8998991
139;0.9273271
140;0.9381052
141;0.8284704
142;0.838669
143;0.7197725
144;0.6601359
145;0.6061699
146;0.5235676
147;0.5618462
148;0.5849051
149;0.6515466
150;0.6862275
151;0.7068879
152;0.7251692
153;0.6856913
154;0.6547446
155;0.7882227
156;0.7077361
157;0.6423231
158;0.7480233
159;0.7824117
160;0.8528168
161;0.8309182
162;0.9750043
163;0.9342296
164;0.9388901
165;0.8103553
166;0.8847677
167;0.7483548
168;0.6676147
169;0.5632505
170;0.4993507
171;0.5482652
172;0.5405695
173;0.606038
174;0.67254
175;0.7073643
176;0.6872854
177;0.654685
178;0.628313
179;0.7345574
180;0.6774213
181;0.6216047
182;0.6861781
183;0.7373626
184;0.8359298
185;0.7254869
186;0.8903162
187;0.8661773
188;0.8805536
189;0.7885378
190;0.8384212
191;0.7076688
192;0.6157914
193;0.4489016
194;0.4107737
195;0.4373258
196;0.4225358
197;0.4887686
198;0.5505605
199;0.5926402
200;0.5677883
201;0.5513213
202;0.5277117
203;0.6209314
204;0.5642403
205;0.5232398
206;0.6071118
207;0.6360241
208;0.6938099
209;0.663702
210;0.7749647
211;0.7235918
212;0.7219303
213;0.6487723
214;0.6977384
215;0.5978264
216;0.5636657
217;0.3595173
218;0.3391181
219;0.343051
220;0.3456223
221;0.391652
222;0.4115637
223;0.4675999
224;0.5331423
225;0.4853962
226;0.4904501
227;0.563244
228;0.5131673
229;0.5036232
230;0.5463154
231;0.5477783
232;0.5226355
233;0.4786007
234;0.5786717
235;0.5739028
236;0.5364292
237;0.5060615
238;0.4969353
239;0.4321339
240;0.4332549
241;0.4144902
242;0.3793278
243;0.3892553
244;0.370724
245;0.4199556
246;0.4634655
247;0.5132237
248;0.5684971
249;0.536402
250;0.5639426
251;0.6465503
252;0.610598
253;0.5425862
254;0.6130034
255;0.5936039
256;0.566533
257;0.5231938
258;0.6647399
259;0.676297
260;0.6329436
261;0.585904
262;0.5981585
263;0.5136009
264;0.480972
265;0.403799
266;0.3585787
267;0.4077838
268;0.3898904
269;0.4422446
270;0.4843019
271;0.5018638
272;0.4946333
273;0.4506975
274;0.4352143
275;0.4980655
276;0.4579833
277;0.4233498
278;0.4716502
279;0.5087422
280;0.5757025
281;0.5442734
282;0.6376352
283;0.620536
284;0.6326215
285;0.5626985
286;0.5874219
287;0.4960766
288;0.4539847
289;0.4037711
290;0.3532997
291;0.3914127
292;0.4013929
293;0.4406675
294;0.5030161
295;0.5364415
296;0.5000743
297;0.4760518
298;0.4536995
299;0.5497759
300;0.4936064
301;0.4599955
302;0.5128038
303;0.5294993
304;0.5823077
305;0.557584
306;0.6472407
307;0.6126194
308;0.6297754
309;0.575613
310;0.6112722
311;0.5001774
312;0.4480152
313;0.4007333
314;0.3576286
315;0.3960637
316;0.4005093
317;0.435717
318;0.4899112
319;0.5250139
320;0.5089187
321;0.4625026
322;0.4398126
323;0.5309647
324;0.4708967
325;0.4364171
326;0.4946929
327;0.525504
328;0.5803633
329;0.5467868
330;0.6492384
331;0.6324222
332;0.6438267
333;0.5770168
334;0.6215357
335;0.4999366
336;0.4684254
337;0.4431948
338;0.4108554
339;0.4370742
340;0.4381436
341;0.4736077
342;0.5263488
343;0.5628746
344;0.5441794
345;0.5164285
346;0.4844836
347;0.566462
348;0.5412746
349;0.499819
350;0.5778384
351;0.6105797
352;0.6599761
353;0.589503
354;0.7188149
355;0.7034264
356;0.6856261
357;0.6136665
358;0.6663848
359;0.5559198
360;0.5003954
361;0.4441706
362;0.4121647
363;0.4360297
364;0.4517306
365;0.4827837
366;0.5185851
367;0.5741538
368;0.5459434
369;0.5254092
370;0.5206609
371;0.6243082
372;0.5512648
373;0.509259
374;0.5809315
375;0.5798393
376;0.6624256
377;0.6177707
378;0.7290322
379;0.7100084
380;0.7171811
381;0.6149667
382;0.6624024
383;0.5703739
384;0.5538519
385;0.4857836
386;0.459927
387;0.454846
388;0.4433049
389;0.5250938
390;0.557985
391;0.5992406
392;0.6541633
393;0.6393224
394;0.6309334
395;0.6982426
396;0.6416864
397;0.6340444
398;0.704678
399;0.7326688
400;0.6845591
401;0.6340198
402;0.7245999
403;0.7373886
404;0.7144707
405;0.6250069
406;0.6752589
407;0.5723744
408;0.548258
409;0.4991191
410;0.4780677
411;0.4841743
412;0.4710506
413;0.5070385
414;0.5531678
415;0.5924387
416;0.6328875
417;0.6165727
418;0.6392113
419;0.772537
420;0.6788582
421;0.6354438
422;0.7167841
423;0.7143114
424;0.6440231
425;0.6150022
426;0.7579764
427;0.7544762
428;0.7170347
429;0.675667
430;0.6715069
431;0.5794069
432;0.5348731
433;0.5034991
434;0.4505992
435;0.5014809
436;0.5149801
437;0.5394412
438;0.6056309
439;0.6499974
440;0.5868978
441;0.5554778
442;0.5158259
443;0.6225635
444;0.5839249
445;0.5399771
446;0.617271
447;0.6352923
448;0.6922955
449;0.6515299
450;0.7510238
451;0.7474815
452;0.7659215
453;0.662341
454;0.7180378
455;0.5797462
456;0.5470952
457;0.4852294
458;0.4363187
459;0.4814624
460;0.5055045
461;0.5423814
462;0.5858206
463;0.6165443
464;0.5769146
465;0.5550629
466;0.5298277
467;0.6491941
468;0.5896387
469;0.5546708
470;0.6163142
471;0.649748
472;0.7076585
473;0.6312371
474;0.7576516
475;0.7493762
476;0.7705547
477;0.6765599
478;0.7382543
479;0.6144137
480;0.5744601
481;0.5143857
482;0.4702107
483;0.5216432
484;0.5370039
485;0.5742235
486;0.630152
487;0.6489819
488;0.6076719
489;0.5913533
490;0.5642994
491;0.6774165
492;0.6143426
493;0.5563774
494;0.6493271
495;0.6731707
496;0.7090872
497;0.6583105
498;0.7907579
499;0.7530982
500;0.7689767
501;0.6993012
502;0.7479032
503;0.6312394
504;0.5755093
505;0.4806817
506;0.4368138
507;0.4734364
508;0.4789818
509;0.517428
510;0.5697048
511;0.5924887
512;0.5600003
513;0.5373567
514;0.5234355
515;0.6150993
516;0.5703649
517;0.5229487
518;0.5926289
519;0.5985126
520;0.6668478
521;0.6028532
522;0.7179693
523;0.7104847
524;0.7197682
525;0.6491637
526;0.693766
527;0.5853671
528;0.5340229
529;0.4879203
530;0.4577311
531;0.5060848
532;0.5076658
533;0.560833
534;0.5920323
535;0.6300478
536;0.5981633
537;0.586121
538;0.5657079
539;0.6612296
540;0.5994281
541;0.5618607
542;0.6602634
543;0.6704787
544;0.7293903
545;0.6347031
546;0.7886269
547;0.7774454
548;0.7756272
549;0.6814494
550;0.7469575
551;0.6060422
552;0.580842
553;0.5608636
554;0.5235027
555;0.5607774
556;0.5579897
557;0.6058979
558;0.6536719
559;0.7504366
560;0.7882478
561;0.7531573
562;0.7421885
563;0.8287796
564;0.7243894
565;0.7316029
566;0.8138065
567;0.8122066
568;0.7856133
569;0.6823536
570;0.8370852
571;0.8464829
572;0.8074455
573;0.7330782
574;0.7542877
575;0.6544383
576;0.644073
577;0.5765562
578;0.5648528
579;0.5744788
580;0.5484681
581;0.5965689
582;0.6424461
583;0.718947
584;0.7490929
585;0.7702077
586;0.7840859
587;0.858373
588;0.8046936
589;0.7232577
590;0.8346347
591;0.818962
592;0.7804774
593;0.7129003
594;0.8670042
595;0.8652292
596;0.8349468
597;0.7644243
598;0.7979154
599;0.6930436
600;0.6577482
601;0.597983
602;0.5295744
603;0.5732758
604;0.5960687
605;0.6294151
606;0.6798611
607;0.7404936
608;0.6932017
609;0.6513848
610;0.624069
611;0.7160442
612;0.6405537
613;0.5993121
614;0.6803471
615;0.6798314
616;0.7565221
617;0.6854949
618;0.8325184
619;0.8319928
